LncRNA name	MiRNA name 	Gene name	Disease(TCGA)	Activity score
CTD-2292P10.4	hsa-miR-424-5p	DICER1	COAD	0.187289012537964
C1RL-AS1	hsa-miR-16-5p	CDK6	COAD	0.187098430570431
RP11-355B11.2	hsa-miR-92b-3p	SLC15A1	COAD	0.187084153650341
RP11-317N8.5	hsa-miR-17-5p	BMPR2	COAD	0.186963173984479
LINC01934	hsa-miR-29b-3p	TET1	COAD	0.186917048164834
TUG1	hsa-miR-222-3p	ESR1	COAD	0.186894445281489
XXbac-B461K10.4	hsa-miR-19a-3p	ESR1	COAD	0.186893623233848
RP5-864K19.7	hsa-miR-17-5p	ITGB8	COAD	0.186883113485805
LINC01579	hsa-miR-203a-5p	UVRAG	COAD	0.186809626769939
RP11-120M18.2	hsa-miR-148a-3p	RGS2	COAD	0.186764452730533
NR2F1-AS1	hsa-miR-29a-3p	KDM5B	COAD	0.186705004519154
RFX3-AS1	hsa-miR-19a-3p	VPS4B	COAD	0.186508142480536
LINC01934	hsa-miR-29b-3p	TDG	COAD	0.186393146147759
CTC-204F22.1	hsa-miR-29b-1-5p	SMAD3	COAD	0.186189869288418
CCDC18-AS1	hsa-let-7b-5p	ANAPC1	COAD	0.18616959003895
HAGLR	hsa-miR-130a-3p	ATG2B	COAD	0.186111334831028
RP11-444D3.1	hsa-miR-148b-3p	WNT1	COAD	0.186097851566853
CTC-351M12.1	hsa-miR-17-5p	ZFYVE9	COAD	0.186071323846664
TSIX	hsa-miR-335-3p	ESR1	COAD	0.186071273398043
AC073641.2	hsa-miR-20b-5p	RB1CC1	COAD	0.18606676080433
AC093627.10	hsa-miR-32-5p	REV3L	COAD	0.18590722498946
RP11-381N20.1	hsa-miR-203a-3p	LIFR	COAD	0.185896741904007
RP11-444D3.1	hsa-miR-148a-3p	ITGB8	COAD	0.185802819926611
TUG1	hsa-miR-29b-3p	MCL1	COAD	0.185801411204242
TUG1	hsa-miR-222-3p	TCEAL1	COAD	0.185782727186939
RP11-834C11.4	hsa-let-7g-5p	SMAD2	COAD	0.185682787211199
RP11-151A6.4	hsa-miR-455-3p	ZEB1	COAD	0.185662888470927
FLJ27354	hsa-miR-19b-1-5p	KDR	COAD	0.18566124131679
RP11-545I5.3	hsa-miR-146a-5p	CFH	COAD	0.185482402905599
ZNF790-AS1	hsa-miR-17-5p	DNAJC27	COAD	0.185451330054119
TRG-AS1	hsa-miR-183-5p	ITGB1	COAD	0.185447222158003
CTC-204F22.1	hsa-miR-106a-5p	TGFBR2	COAD	0.185433084988182
RP5-864K19.7	hsa-miR-17-5p	ZFYVE9	COAD	0.185370241636547
CTC-204F22.1	hsa-miR-17-5p	TGFBR2	COAD	0.18522987441654
NR2F1-AS1	hsa-miR-29a-3p	RNASEL	COAD	0.185199462898444
RP11-372K14.2	hsa-miR-222-3p	FOXO3	COAD	0.185127340091975
RP11-834C11.4	hsa-let-7g-5p	KRAS	COAD	0.185109930329512
AC009948.5	hsa-miR-203a-3p	WIF1	COAD	0.184983181940321
LRRC75A-AS1	hsa-miR-145-5p	CDK4	COAD	0.184927989212996
RP11-468E2.5	hsa-miR-106a-5p	ATM	COAD	0.184854807353663
CTC-204F22.1	hsa-miR-17-5p	MAP3K12	COAD	0.184650049694569
OIP5-AS1	hsa-miR-7-5p	IGF1R	COAD	0.184648443059437
RP5-864K19.7	hsa-miR-106b-5p	SMAD7	COAD	0.184604178666407
CFLAR-AS1	hsa-miR-424-5p	BCL6	COAD	0.184594743011448
RP11-1099M24.6	hsa-miR-29a-5p	HDAC9	COAD	0.18456438289929
LINC00598	hsa-miR-199a-3p	FLT1	COAD	0.18455598483761
LINC01140	hsa-miR-34a-5p	WNT1	COAD	0.184473079502417
LINC01128	hsa-let-7d-5p	APP	COAD	0.184353139361306
KB-318B8.7	hsa-miR-18a-5p	TNFAIP3	COAD	0.184350119142807
RP11-120M18.2	hsa-miR-148a-3p	ALCAM	COAD	0.184341527078746
RP5-864K19.7	hsa-miR-18a-5p	NEO1	COAD	0.184320213092402
ZNF790-AS1	hsa-miR-17-5p	BACH1	COAD	0.184185321489583
CTC-351M12.1	hsa-miR-17-5p	RAB12	COAD	0.18408506375532
SNHG11	hsa-miR-103a-3p	CCNE1	COAD	0.184041185707244
RP11-834C11.4	hsa-let-7g-5p	CDKN2A	COAD	0.184033052353645
STARD4-AS1	hsa-miR-15b-5p	MMP9	COAD	0.183838114285217
PAX8-AS1	hsa-miR-378a-3p	WNT10A	COAD	0.183823281511119
AC004069.2	hsa-miR-192-5p	DLG5	COAD	0.183822656880192
RP11-314B1.2	hsa-miR-16-5p	MTOR	COAD	0.183820048389702
CTC-487M23.7	hsa-miR-192-5p	DLG5	COAD	0.183815223092071
LINC00665	hsa-miR-20a-5p	TGFBR2	COAD	0.183720935166982
RP11-553A10.1	hsa-miR-590-3p	APC	COAD	0.183695517776789
CTC-351M12.1	hsa-miR-106a-5p	RBL2	COAD	0.183668998121385
AC093627.10	hsa-miR-25-3p	KAT2B	COAD	0.183640776093815
LINC01579	hsa-miR-203a-5p	CDKN1B	COAD	0.183518502851503
OIP5-AS1	hsa-miR-203a-5p	CDKN1B	COAD	0.183496874216143
NORAD	hsa-miR-143-5p	ERBB3	COAD	0.183468556843369
CTC-204F22.1	hsa-miR-106b-5p	PTENP1	COAD	0.183451827738726
AC069363.1	hsa-miR-18a-3p	CBX7	COAD	0.183250735387164
EAF1-AS1	hsa-miR-29b-3p	COL5A3	COAD	0.183216560975275
LINC00665	hsa-miR-17-5p	DNAJC27	COAD	0.183097590698533
RP11-352G18.2	hsa-let-7b-5p	ANAPC1	COAD	0.183079038850953
RP11-317N8.5	hsa-miR-17-5p	MAP3K12	COAD	0.183035721349896
LINC00665	hsa-miR-17-5p	HBP1	COAD	0.18297178867831
HOTAIR	hsa-miR-29a-5p	SPARC	COAD	0.182847880236802
OIP5-AS1	hsa-miR-7-5p	EGFR	COAD	0.182746908131561
CTC-487M23.7	hsa-miR-192-5p	CUL5	COAD	0.182743414520793
RFX3-AS1	hsa-miR-19a-3p	SMAD5	COAD	0.182706704569613
RP1-224A6.9	hsa-miR-503-5p	TLK1	COAD	0.182604498429382
TUG1	hsa-miR-222-3p	ETV1	COAD	0.182602111439738
TRG-AS1	hsa-miR-196a-5p	NTN4	COAD	0.182433344234739
RP5-864K19.7	hsa-miR-106b-5p	RBL2	COAD	0.18240828779834
CTC-463N11.4	hsa-miR-26a-1-3p	XIAP	COAD	0.182340929045932
FTX	hsa-miR-185-5p	NFATC3	COAD	0.182292855290451
TRG-AS1	hsa-let-7g-5p	KRAS	COAD	0.182266593723976
LRRC75A-AS1	hsa-miR-145-5p	SPTLC1	COAD	0.182250714399486
LINC00461	hsa-miR-25-3p	LATS2	COAD	0.182245346444492
LINC01140	hsa-miR-34a-5p	EPHA5	COAD	0.18224296772421
AC015849.16	hsa-miR-203a-3p	HOXD3	COAD	0.182202677191314
RNF219-AS1	hsa-miR-539-5p	SPAG5	COAD	0.182198056179389
RP11-588K22.2	hsa-miR-107	SALL4	COAD	0.182112586786772
AC007386.4	hsa-miR-142-5p	ZEB1	COAD	0.182027751041664
RP11-161M6.2	hsa-miR-96-5p	TIMP1	COAD	0.181967503980938
SNHG12	hsa-miR-10b-3p	PLK1	COAD	0.181923372774497
BCDIN3D-AS1	hsa-miR-186-5p	MAP3K2	COAD	0.181679354951238
CFLAR-AS1	hsa-miR-424-5p	EPAS1	COAD	0.181550058637981
EAF1-AS1	hsa-miR-29b-3p	RUNX2	COAD	0.181462767293033
CTC-204F22.1	hsa-miR-17-5p	MDM2	COAD	0.181358965940644
LINC00665	hsa-miR-17-5p	ZNFX1	COAD	0.181354272309935
PIK3CD-AS2	hsa-miR-23a-5p	TGFB2	COAD	0.181194241995863
RP11-17J14.2	hsa-miR-16-5p	KRAS	COAD	0.181066864884607
RP5-1073O3.2	hsa-miR-24-1-5p	WNK1	COAD	0.181047668058923
AC025171.1	hsa-miR-425-5p	PTEN	COAD	0.180974702726063
CTD-2292P10.4	hsa-miR-424-5p	SOCS6	COAD	0.180903577007642
RP11-834C11.4	hsa-let-7g-5p	IL13	COAD	0.180826587734823
EAF1-AS1	hsa-miR-29b-3p	CTNND1	COAD	0.180620147808466
RP11-314B1.2	hsa-miR-16-5p	TAB3	COAD	0.180589929476751
LINC00665	hsa-miR-17-5p	BCL2L11	COAD	0.180564169490489
AC004069.2	hsa-miR-192-5p	KIF20B	COAD	0.180447647780562
RP4-671G15.2	hsa-miR-424-5p	TLK1	COAD	0.180406036481063
ERICD	hsa-miR-142-5p	TGFB2	COAD	0.180319325332329
PROSER2-AS1	hsa-miR-590-3p	APC	COAD	0.180298102962573
RP11-278C7.3	hsa-miR-106a-5p	RND3	COAD	0.180258422844462
CTC-429L19.3	hsa-miR-136-5p	RASAL2	COAD	0.180243327693256
ZNF790-AS1	hsa-miR-17-5p	SMURF1	COAD	0.180169541614533
RP5-864K19.7	hsa-miR-18a-5p	CDK19	COAD	0.180136355453321
RP11-317N8.5	hsa-miR-17-5p	ADAR	COAD	0.180097136835301
LINC01578	hsa-miR-29b-3p	KIF1B	COAD	0.180026370323375
CFLAR-AS1	hsa-miR-424-5p	SOCS6	COAD	0.179895615671817
RP11-69E11.4	hsa-miR-378a-3p	PGR	COAD	0.179870649119021
AC074391.1	hsa-miR-550a-5p	CPEB4	COAD	0.179781440313576
RP11-79M19.2	hsa-miR-199a-3p	ZHX1	COAD	0.179775083113313
RP4-613B23.1	hsa-miR-128-1-5p	BMI1	COAD	0.179621414649189
RP11-65L3.2	hsa-miR-203a-3p	BMI1	COAD	0.179620609020378
RP11-444D3.1	hsa-miR-148a-3p	SMAD2	COAD	0.179522678208229
ZNF790-AS1	hsa-miR-17-5p	ITGB8	COAD	0.179408137434969
LINC00665	hsa-miR-17-5p	CD274	COAD	0.179218340547873
CKMT2-AS1	hsa-miR-130a-3p	ATG2B	COAD	0.179159928044049
RP5-864K19.7	hsa-miR-18a-5p	PTEN	COAD	0.179144372533217
BCDIN3D-AS1	hsa-miR-186-5p	P2RX7	COAD	0.179126217582258
C1RL-AS1	hsa-miR-16-5p	HMGA2	COAD	0.179049566323524
AC015849.16	hsa-miR-203a-3p	TP63	COAD	0.178915112053272
RP11-57H12.5	hsa-miR-141-3p	CLOCK	COAD	0.178915060691343
COL4A2-AS1	hsa-miR-106b-5p	SMAD7	COAD	0.178870944726073
LRRC75A-AS1	hsa-miR-145-5p	TSPAN13	COAD	0.178833294454964
HAGLR	hsa-miR-130a-3p	PPARA	COAD	0.178826063100733
AF127936.5	hsa-miR-193a-3p	TGFB2	COAD	0.178793282207526
KB-318B8.7	hsa-miR-18a-5p	NEO1	COAD	0.178627766289532
RP11-108M9.3	hsa-miR-19b-1-5p	FGFR2	COAD	0.178598775576189
RP11-381N20.1	hsa-miR-203a-3p	NR2C2	COAD	0.178574069436128
RP11-228B15.4	hsa-miR-378a-3p	IGF1R	COAD	0.17851091280399
RP4-569M23.2	hsa-miR-33a-5p	SP1	COAD	0.178498740992341
AC108142.1	hsa-miR-224-5p	FOSB	COAD	0.178328425787231
XXbac-B461K10.4	hsa-miR-19a-3p	BACH1	COAD	0.178263091716433
RP11-436K8.1	hsa-miR-92b-3p	SLC15A1	COAD	0.178256592354763
RP11-57H12.5	hsa-miR-141-3p	SHC1	COAD	0.178204284620209
RP11-54O7.3	hsa-miR-27a-5p	DVL2	COAD	0.17820091649196
OR2A1-AS1	hsa-miR-128-1-5p	BMI1	COAD	0.178143581180649
NORAD	hsa-miR-203a-5p	CDKN1B	COAD	0.178064503023702
EAF1-AS1	hsa-miR-29b-3p	KDM2A	COAD	0.17806305919235
CTD-2517M22.14	hsa-miR-129-5p	MCRS1	COAD	0.178016533175344
LINC01934	hsa-miR-29b-3p	BACE1	COAD	0.177909804065972
CTC-204F22.1	hsa-miR-106a-5p	RARB	COAD	0.177844006074229
LINC00665	hsa-miR-106a-5p	SLC2A3	COAD	0.177819667098968
RP5-1198O20.4	hsa-miR-25-3p	KAT2B	COAD	0.177807338706618
CTC-351M12.1	hsa-miR-17-5p	TGFBR2	COAD	0.177762810610602
RP11-317N8.5	hsa-miR-17-5p	BCL2	COAD	0.177625879277386
NUTM2B-AS1	hsa-miR-148a-3p	ERRFI1	COAD	0.177605897758247
RP11-1099M24.6	hsa-miR-29a-5p	PTEN	COAD	0.177562670781661
LINC00665	hsa-miR-106b-5p	BCL2L11	COAD	0.177473837513423
LINC01578	hsa-miR-29b-3p	NCOA3	COAD	0.177427676368269
MBNL1-AS1	hsa-miR-128-1-5p	BMI1	COAD	0.17741548470159
THUMPD3-AS1	hsa-miR-31-5p	SOX4	COAD	0.17720366698714
LINC00665	hsa-miR-20a-5p	BCL2L11	COAD	0.177196179814022
TEX41	hsa-miR-590-3p	APC	COAD	0.177084448063505
IGFBP7-AS1	hsa-miR-148a-5p	ABCA1	COAD	0.177035121577929
LINC01140	hsa-miR-34a-5p	PEA15	COAD	0.176985657527297
ZNF790-AS1	hsa-miR-106a-5p	RND3	COAD	0.176966641823287
FOXD2-AS1	hsa-miR-134-5p	VEGFA	COAD	0.176959816584396
AL133243.1	hsa-miR-301a-3p	PTEN	COAD	0.176895889661004
AC004069.2	hsa-miR-192-5p	CUL5	COAD	0.176777567832768
RP11-314B1.2	hsa-miR-130b-3p	SNAI3	COAD	0.176576140824643
FTX	hsa-miR-185-5p	CAMK4	COAD	0.176414602919636
CFLAR-AS1	hsa-miR-424-5p	AGO1	COAD	0.176360282348613
COL4A2-AS1	hsa-miR-106b-5p	TWIST1	COAD	0.176277922483926
LRRC75A-AS1	hsa-miR-145-5p	CLINT1	COAD	0.176262113617017
CTC-204F22.1	hsa-miR-106b-5p	RBL2	COAD	0.176241946362756
AE000661.37	hsa-miR-26b-3p	ESR1	COAD	0.176097712565377
NR2F1-AS1	hsa-miR-29a-3p	GLUL	COAD	0.176025074160134
MIRLET7BHG	hsa-let-7a-5p	CDC34	COAD	0.176016451696118
EAF1-AS1	hsa-miR-29b-3p	BCL2	COAD	0.175986342823035
AC074286.1	hsa-miR-203a-3p	TP63	COAD	0.175777512805811
SNHG16	hsa-let-7a-5p	HMGA2	COAD	0.175773396328683
RP11-74J13.8	hsa-miR-21-3p	ZNF350	COAD	0.175573882540787
ZRANB2-AS2	hsa-miR-134-5p	ZDHHC9	COAD	0.17551959190525
RP11-65L3.2	hsa-miR-203a-3p	UVRAG	COAD	0.175499246153013
RP11-656D10.7	hsa-miR-539-5p	SPAG5	COAD	0.175474426252746
RP5-1198O20.4	hsa-miR-196a-5p	FOXO1	COAD	0.17544634952544
CTD-2619J13.8	hsa-miR-301a-3p	MEOX2	COAD	0.175443544343282
RP11-381N20.1	hsa-miR-203a-3p	RUNX2	COAD	0.175393903398293
LINC00665	hsa-miR-93-5p	TGFBR2	COAD	0.175350698289675
AC116366.5	hsa-miR-153-5p	RICTOR	COAD	0.175257870187657
CASK-AS1	hsa-miR-142-3p	HOXA10	COAD	0.175214844602847
RP11-57H12.5	hsa-miR-141-3p	IGF1R	COAD	0.175141831168007
LRRC75A-AS1	hsa-miR-145-5p	EIF4E	COAD	0.175074749601917
RP5-899E9.1	hsa-let-7g-5p	SMAD2	COAD	0.174992151875051
CTC-351M12.1	hsa-miR-17-5p	ITGB8	COAD	0.174918048625032
RP11-317N8.5	hsa-miR-17-5p	RUNX1	COAD	0.174827295021907
AC074286.1	hsa-miR-203a-3p	EDNRA	COAD	0.174784046640081
RP11-1260E13.4	hsa-miR-339-5p	BACE1	COAD	0.174700912358744
CTD-2410N18.4	hsa-miR-106a-5p	CYP19A1	COAD	0.174673770831633
RP11-317N8.5	hsa-miR-454-3p	CXCL12	COAD	0.174665200706147
RP11-632K5.2	hsa-miR-142-3p	APC	COAD	0.174658582170814
RP11-395G23.3	hsa-miR-188-5p	GREM2	COAD	0.174599435970706
RP11-54O7.3	hsa-miR-27a-5p	SPP1	COAD	0.174566159569926
LINC00641	hsa-let-7b-5p	ANAPC1	COAD	0.17441263198686
RP11-54O7.3	hsa-miR-185-3p	STIM1	COAD	0.17433486459795
TRG-AS1	hsa-miR-196b-5p	MTOR	COAD	0.174269723403409
LINC00665	hsa-miR-20a-5p	ZFYVE9	COAD	0.174178873304529
FLJ27354	hsa-miR-19b-1-5p	FGFR2	COAD	0.173950732187646
AP006222.2	hsa-miR-324-5p	ETS1	COAD	0.173926485400656
TUG1	hsa-miR-222-3p	ETS2	COAD	0.173919545294763
XXbac-B461K10.4	hsa-miR-19a-3p	CD22	COAD	0.173900874143485
AC015849.16	hsa-miR-203a-3p	LIFR	COAD	0.173881803245056
CFLAR-AS1	hsa-miR-424-5p	FGF2	COAD	0.173846380473408
CTC-204F22.1	hsa-miR-17-5p	CYP7B1	COAD	0.173775529083847
LINC00665	hsa-miR-106a-5p	RUNX1	COAD	0.173703300703561
RFX3-AS1	hsa-miR-19a-3p	MAP3K5	COAD	0.173628746102489
RP11-57H12.5	hsa-miR-141-3p	ERBB2IP	COAD	0.173513113218628
RP11-57H12.5	hsa-miR-141-3p	ERBIN	COAD	0.173513113218628
LINC00989	hsa-miR-136-5p	RASAL2	COAD	0.173421970169315
SNHG16	hsa-let-7a-5p	CDC34	COAD	0.17337220787469
ZNF790-AS1	hsa-miR-17-5p	TIMP3	COAD	0.173359081289943
RP11-79M19.2	hsa-miR-199a-3p	FLT1	COAD	0.173211010802995
PIK3CD-AS1	hsa-miR-196b-5p	FAS	COAD	0.173161038432575
EAF1-AS1	hsa-miR-29b-3p	NCOA3	COAD	0.173112453290048
RP11-372K14.2	hsa-miR-222-3p	TCEAL1	COAD	0.173098257198807
ZNF790-AS1	hsa-miR-17-5p	ZNFX1	COAD	0.173061672452561
AC015849.16	hsa-miR-203a-3p	BCL2L2	COAD	0.173046510732872
CTD-2292P10.4	hsa-miR-424-5p	PIAS1	COAD	0.17296545867948
PSMA3-AS1	hsa-miR-106a-5p	SLC2A3	COAD	0.172936285737278
RP11-18H7.1	hsa-miR-92b-3p	SLC15A1	COAD	0.172885289008092
EBLN3P	hsa-miR-23a-5p	GJA1	COAD	0.172845584981808
AC015971.2	hsa-miR-7-1-3p	EGFR	COAD	0.172719797917183
RP5-864K19.7	hsa-let-7b-5p	LRIG1	COAD	0.172567430952539
ZNF790-AS1	hsa-miR-106b-5p	SLC2A4	COAD	0.172235268249815
SNHG16	hsa-let-7a-5p	MYCBP	COAD	0.172201179447877
RP5-1198O20.4	hsa-miR-196a-5p	HOXD8	COAD	0.172159608205929
AC074286.1	hsa-miR-203a-3p	BMI1	COAD	0.17206639610365
RP11-381N20.1	hsa-miR-203a-3p	UVRAG	COAD	0.171924320892522
RP11-303E16.2	hsa-miR-138-5p	SUZ12	COAD	0.171873773138675
RP11-54O7.3	hsa-miR-93-3p	DAB2	COAD	0.171825563877312
AC074286.1	hsa-miR-203a-3p	KIF5B	COAD	0.171749095939506
C1RL-AS1	hsa-miR-16-5p	BDNF	COAD	0.171730336821499
RP11-446H18.5	hsa-miR-96-5p	BDNF	COAD	0.171641605102656
RFX3-AS1	hsa-miR-19a-3p	FOXP1	COAD	0.171633764439625
CTD-2636A23.2	hsa-miR-181b-3p	YWHAG	COAD	0.171596485130562
RP11-17J14.2	hsa-miR-16-5p	CDK6	COAD	0.17157586719019
LINC01140	hsa-miR-34a-5p	GDF5	COAD	0.171543584629155
RP11-468E2.5	hsa-miR-106a-5p	HIF1A	COAD	0.171502988630397
LRRC75A-AS1	hsa-miR-145-5p	TPM3	COAD	0.171495138671165
RP11-317N8.5	hsa-miR-17-5p	CYP7B1	COAD	0.171432894202605
CTC-487M23.7	hsa-miR-192-5p	ESR1	COAD	0.171411224535758
AC015849.16	hsa-miR-203a-3p	NR2C2	COAD	0.171401085612639
RP5-864K19.7	hsa-miR-17-5p	LDLR	COAD	0.171336483743584
RP5-864K19.7	hsa-miR-17-5p	YES1	COAD	0.171257529795973
RP1-12G14.9	hsa-miR-203a-5p	ZNF217	COAD	0.171243426605588
FENDRR	hsa-miR-223-3p	NFIX	COAD	0.17115904658022
RP11-317N8.5	hsa-miR-17-5p	RAB12	COAD	0.171083648047963
RP11-381N20.1	hsa-miR-203a-3p	BMI1	COAD	0.171058553700775
C1RL-AS1	hsa-miR-16-5p	MTOR	COAD	0.171009959581146
COX10-AS1	hsa-miR-153-5p	RICTOR	COAD	0.17091130898019
KB-318B8.7	hsa-miR-18a-5p	PHLPP1	COAD	0.170826521313195
LINC01934	hsa-miR-29b-3p	TGFB1	COAD	0.170825913435577
ZNF790-AS1	hsa-miR-17-5p	RBL2	COAD	0.1707434246318
CTD-2292P10.4	hsa-miR-424-5p	ITPR1	COAD	0.170702603188616
CTC-463N11.4	hsa-miR-210-3p	MRE11	COAD	0.170652281476486
RNASEH1-AS1	hsa-miR-218-5p	MRPS27	COAD	0.170634407976933
RFX3-AS1	hsa-miR-19a-3p	NR4A2	COAD	0.170608226307469
LINC00665	hsa-miR-106b-5p	TNFSF11	COAD	0.17046379453573
LINC00665	hsa-miR-17-5p	RBL2	COAD	0.170443410486841
RP11-69E11.4	hsa-miR-378a-3p	TGFB2	COAD	0.170426035930115
RP11-57H12.5	hsa-miR-141-3p	HIPK2	COAD	0.170373718337064
CASK-AS1	hsa-miR-142-3p	PRKCA	COAD	0.170364605035393
CTD-2619J13.8	hsa-miR-301a-3p	RUNX3	COAD	0.170333631126919
RP11-65L3.2	hsa-miR-203a-3p	RAP1A	COAD	0.170329161342849
RP11-120M18.2	hsa-miR-148a-3p	ADORA2A	COAD	0.170183375332018
RP11-65L3.2	hsa-miR-203a-3p	NR2C2	COAD	0.170148090008049
RFX3-AS1	hsa-miR-19a-3p	TLR7	COAD	0.170124192604253
RP11-545I5.3	hsa-miR-146a-5p	NOTCH2	COAD	0.170099344501414
LINC01578	hsa-miR-29b-3p	PIK3CG	COAD	0.170062178616778
HAGLR	hsa-miR-130b-3p	SMAD4	COAD	0.169993420432657
CTC-463N11.4	hsa-miR-210-3p	CASP8AP2	COAD	0.169991743928378
CTC-204F22.1	hsa-miR-17-5p	SMURF1	COAD	0.169983110438984
AC074286.1	hsa-miR-203a-3p	RAP1A	COAD	0.169930313384332
AC116366.5	hsa-miR-153-5p	HIF1A	COAD	0.169777810149066
CTC-204F22.1	hsa-miR-106a-5p	PTEN	COAD	0.169546872758568
RP11-80H18.4	hsa-miR-539-5p	SPAG5	COAD	0.169530194182118
AC015849.16	hsa-miR-203a-3p	CREB1	COAD	0.169454277967656
RP4-569M23.2	hsa-miR-33a-5p	PRKCB	COAD	0.169437710781639
CTC-351M12.1	hsa-miR-17-5p	CLOCK	COAD	0.169375223929679
CTC-487M23.7	hsa-miR-192-5p	BMI1	COAD	0.169051520099383
EBLN3P	hsa-miR-106a-5p	RARB	COAD	0.168883316144676
MCPH1-AS1	hsa-miR-15b-3p	SIRT4	COAD	0.168866733259804
LINC00665	hsa-miR-17-5p	VLDLR	COAD	0.168793667682037
RP5-1198O20.4	hsa-miR-92a-3p	BCL2L11	COAD	0.168760683517865
LINC00461	hsa-miR-25-3p	KAT2B	COAD	0.168742226386293
RP5-864K19.7	hsa-miR-17-5p	ZNF22	COAD	0.168466471906124
NUTM2B-AS1	hsa-miR-539-5p	ZEB1	COAD	0.168382139032523
RP11-819C21.1	hsa-miR-142-5p	TGFB2	COAD	0.168378702459906
AC004069.2	hsa-miR-215-5p	ALCAM	COAD	0.168208041701323
AC004069.2	hsa-miR-192-5p	BMI1	COAD	0.168193611263974
ZNF790-AS1	hsa-miR-17-5p	ZFYVE9	COAD	0.168169219729516
CTC-204F22.1	hsa-miR-17-5p	ZFYVE9	COAD	0.168104005302316
AC015849.16	hsa-miR-203a-3p	RUNX2	COAD	0.168059390883449
LINC00665	hsa-miR-20a-5p	CRIM1	COAD	0.167970384299242
OIP5-AS1	hsa-miR-7-5p	PIK3CD	COAD	0.167878757623469
CTC-444N24.11	hsa-miR-26a-1-3p	PTEN	COAD	0.167808242546401
AF146191.4	hsa-miR-33a-3p	PBX3	COAD	0.16774500415531
CTC-351M12.1	hsa-miR-17-5p	NPAT	COAD	0.167732537149816
TRG-AS1	hsa-miR-196a-5p	HOXD8	COAD	0.167435470977513
RNASEH1-AS1	hsa-miR-218-5p	EFNA1	COAD	0.167391903154933
RP11-444D3.1	hsa-miR-148b-3p	ACVR1	COAD	0.167330072048474
KB-318B8.7	hsa-miR-18a-5p	SMAD3	COAD	0.167305615274539
FOXD2-AS1	hsa-let-7b-5p	LRIG1	COAD	0.167300222338912
RP11-381N20.1	hsa-miR-203a-3p	TP63	COAD	0.167233891179451
RP11-1099M24.6	hsa-miR-29a-5p	GSK3B	COAD	0.167148716040352
EAF1-AS1	hsa-miR-29b-3p	PIK3R1	COAD	0.166911238932277
RP4-794H19.1	hsa-miR-27a-3p	PHLPP2	COAD	0.166905856315626
LINC01278	hsa-let-7b-5p	LRIG1	COAD	0.166879085068385
PIK3CD-AS1	hsa-miR-196b-5p	MTOR	COAD	0.16687481025541
RP11-53O19.3	hsa-miR-22-5p	YWHAZ	COAD	0.166667545213094
SNHG3	hsa-miR-139-5p	FAM162A	COAD	0.166605958072732
AL163953.3	hsa-miR-199a-3p	FLT1	COAD	0.166566775420929
SNHG3	hsa-miR-139-5p	OIP5	COAD	0.166558544893568
RP5-1024G6.5	hsa-miR-20a-5p	IRF2	COAD	0.166548223251016
RP11-819C21.1	hsa-miR-142-5p	TGFBR2	COAD	0.166485052755265
LINC01934	hsa-miR-29b-3p	KDM2A	COAD	0.166388146998605
AC093627.10	hsa-miR-32-5p	BCL2L11	COAD	0.166360289740888
RP5-1198O20.4	hsa-miR-92a-3p	RGS5	COAD	0.166345877011097
CCDC18-AS1	hsa-let-7b-5p	IGF2BP2	COAD	0.166225307857943
BOLA3-AS1	hsa-miR-130b-3p	STAT3	COAD	0.166184805433815
RP11-588K22.2	hsa-miR-107	SNCG	COAD	0.166149115569108
RP11-317N8.5	hsa-miR-106a-5p	RBL2	COAD	0.166064254201116
RP11-65L3.2	hsa-miR-203a-3p	HOXD3	COAD	0.166029117914041
LINC01140	hsa-miR-34a-5p	L1CAM	COAD	0.165919989456606
TH2LCRR	hsa-miR-539-5p	ZEB1	COAD	0.16591884457439
LINC01934	hsa-miR-29b-3p	LRP6	COAD	0.165911439476347
RP5-1073O3.2	hsa-miR-24-2-5p	BCL2	COAD	0.165704934850615
RP11-161M6.2	hsa-miR-96-5p	FOXO1	COAD	0.165381801913628
PAX8-AS1	hsa-miR-378a-3p	PGR	COAD	0.165157368934844
CTC-204F22.1	hsa-miR-106b-5p	EOMES	COAD	0.165133365654476
RP4-545C24.1	hsa-miR-148b-5p	MCL1	COAD	0.165114616841772
LINC01140	hsa-miR-34a-5p	GFRA3	COAD	0.165108725549861
CTD-2410N18.4	hsa-miR-106a-5p	RND3	COAD	0.164964134327243
PIK3CD-AS2	hsa-miR-27a-5p	RUNX2	COAD	0.164866209549945
LINC01140	hsa-miR-34a-5p	KIT	COAD	0.16480764661563
RP11-317N8.5	hsa-miR-17-5p	KIT	COAD	0.164743865689096
LINC01128	hsa-let-7d-5p	DICER1	COAD	0.164690212015043
CASK-AS1	hsa-miR-142-3p	LGR5	COAD	0.164689435966313
RP1-101K10.6	hsa-miR-590-3p	APC	COAD	0.164630700836236
EAF1-AS1	hsa-miR-29b-3p	PER1	COAD	0.164359807457303
RP11-278C7.3	hsa-miR-106a-5p	PTEN	COAD	0.164176725622865
AC016747.3	hsa-miR-193b-3p	MAX	COAD	0.164143692452349
SNHG16	hsa-let-7c-5p	GPS1	COAD	0.164071267500292
RP11-317N8.5	hsa-miR-106a-5p	SLC2A3	COAD	0.163952446034017
SNHG22	hsa-miR-200c-3p	PPM1F	COAD	0.163812339291612
